epoch,duration_output_accuracy,duration_output_loss,duration_output_top3_accuracy,loss,pitch_output_accuracy,pitch_output_loss,pitch_output_top3_accuracy,tempo_output_accuracy,tempo_output_loss,tempo_output_top3_accuracy,time_shift_output_accuracy,time_shift_output_loss,time_shift_output_top3_accuracy,type_output_accuracy,type_output_loss,type_output_top3_accuracy,val_duration_output_accuracy,val_duration_output_loss,val_duration_output_top3_accuracy,val_loss,val_pitch_output_accuracy,val_pitch_output_loss,val_pitch_output_top3_accuracy,val_tempo_output_accuracy,val_tempo_output_loss,val_tempo_output_top3_accuracy,val_time_shift_output_accuracy,val_time_shift_output_loss,val_time_shift_output_top3_accuracy,val_type_output_accuracy,val_type_output_loss,val_type_output_top3_accuracy
1,0.4599701464176178,1.5114747285842896,0.8357521891593933,8.1513090133667,0.07173933833837509,4.556386470794678,0.143192857503891,0.9645590782165527,0.24733200669288635,0.9959986209869385,0.5345993638038635,1.2871954441070557,0.938518226146698,0.845660388469696,0.5396634936332703,1.0,0.5854820609092712,1.3525800704956055,0.8500560522079468,13.118948936462402,0.1639574021100998,3.607412576675415,0.2839125692844391,0.0,6.687027931213379,0.0,0.6036995649337769,0.9604274034500122,0.9882286787033081,0.8234304785728455,0.5126659274101257,1.0
2,0.5729619860649109,1.257351040840149,0.8778620958328247,6.526841640472412,0.1223919466137886,3.750525712966919,0.21636126935482025,1.0,0.012058417312800884,1.0,0.5462859869003296,1.0299031734466553,0.963129997253418,0.8508368134498596,0.4727327525615692,1.0,0.5964125394821167,1.3322330713272095,0.849495530128479,12.684769630432129,0.1639574021100998,3.491001605987549,0.2701793611049652,0.0,6.448228359222412,0.0,0.6095852255821228,0.9088417887687683,0.9882286787033081,0.8234304785728455,0.5070115923881531,1.0
3,0.5832512974739075,1.2216675281524658,0.8826256990432739,6.3569560050964355,0.1223919466137886,3.693255662918091,0.21655181050300598,1.0,0.0076666842214763165,1.0,0.5528597235679626,0.9711368680000305,0.9757375717163086,0.8508368134498596,0.459123432636261,1.0,0.586042582988739,1.3224074840545654,0.8486546874046326,12.807633399963379,0.1639574021100998,3.445539951324463,0.27270179986953735,0.0,6.652771949768066,0.0,0.6205157041549683,0.8850831389427185,0.9876681566238403,0.8234304785728455,0.5047547817230225,1.0
4,0.5879195928573608,1.2002646923065186,0.8861824870109558,6.236392498016357,0.1223919466137886,3.6495988368988037,0.22264917194843292,1.0,0.005770574323832989,1.0,0.5749309062957764,0.9269760251045227,0.9785004258155823,0.8503286838531494,0.4496152400970459,1.0,0.5846412777900696,1.3127659559249878,0.845571756362915,12.908478736877441,0.1639574021100998,3.4148807525634766,0.2825112044811249,0.0,6.827286720275879,0.0,0.6216367483139038,0.8555889129638672,0.9910314083099365,0.8234304785728455,0.5009791254997253,1.0
5,0.5915716886520386,1.1833622455596924,0.8893264532089233,6.128227233886719,0.12283654510974884,3.602848529815674,0.23554256558418274,1.0,0.004829013720154762,1.0,0.6009082794189453,0.8870596289634705,0.9801835417747498,0.850487470626831,0.44464272260665894,1.0,0.5874439477920532,1.3075745105743408,0.8382847309112549,13.030287742614746,0.1639574021100998,3.382678747177124,0.28643497824668884,0.0,7.01069974899292,0.0,0.6219170689582825,0.8307866454124451,0.9921524524688721,0.8234304785728455,0.5014131665229797,1.0
6,0.5934135913848877,1.17118239402771,0.8919305205345154,6.03064489364624,0.12471021711826324,3.5607378482818604,0.2448156476020813,1.0,0.004031643271446228,1.0,0.6280288100242615,0.8472809791564941,0.9813585877418518,0.8506144881248474,0.44090360403060913,1.0,0.5835201740264893,1.2991284132003784,0.8377242088317871,13.111553192138672,0.16283632814884186,3.364445924758911,0.29988789558410645,0.0,7.1400651931762695,0.0,0.6280829310417175,0.8089011907577515,0.9943946003913879,0.8234304785728455,0.5015753507614136,1.0
7,0.5958906412124634,1.1613150835037231,0.8949791789054871,5.944387912750244,0.1262028068304062,3.526952028274536,0.25088125467300415,1.0,0.0035315018612891436,1.0,0.652704119682312,0.8075826168060303,0.9823113083839417,0.8505192399024963,0.437791645526886,1.0,0.5843609571456909,1.2987241744995117,0.8329596519470215,13.232224464416504,0.1619955152273178,3.351067066192627,0.3054932653903961,0.0,7.304205894470215,0.0,0.6437780261039734,0.7789900898933411,0.9946748614311218,0.8234304785728455,0.5015620589256287,1.0
8,0.5979230999946594,1.152693748474121,0.89720219373703,5.872290134429932,0.12842580676078796,3.5001065731048584,0.2542157471179962,1.0,0.0030912100337445736,1.0,0.6712820529937744,0.7736250162124634,0.9829781651496887,0.8504557013511658,0.435042142868042,1.0,0.5874439477920532,1.300734519958496,0.8309977650642395,13.401322364807129,0.16283632814884186,3.3354220390319824,0.30521300435066223,0.0,7.5183892250061035,0.0,0.6614349484443665,0.7474380135536194,0.9946748614311218,0.8234304785728455,0.5015165209770203,1.0
9,0.6002731323242188,1.1447184085845947,0.8990758657455444,5.812309265136719,0.13045825064182281,3.47735333442688,0.25863000750541687,1.0,0.002733033150434494,1.0,0.6842706799507141,0.7467523217201233,0.9838674068450928,0.8502016663551331,0.4326027035713196,1.0,0.5938901305198669,1.3038183450698853,0.8253923654556274,13.568251609802246,0.16311658918857574,3.3180992603302,0.30829596519470215,0.0,7.726037502288818,0.0,0.676008939743042,0.7209844589233398,0.994114339351654,0.8234304785728455,0.5013511776924133,1.0
10,0.6007177233695984,1.137352466583252,0.9009813070297241,5.7610650062561035,0.13163326680660248,3.4573185443878174,0.2625678777694702,1.0,0.002453787950798869,1.0,0.6939248442649841,0.7250416278839111,0.9849788546562195,0.8501381278038025,0.43040117621421814,1.0,0.5989349484443665,1.3059663772583008,0.8231502175331116,13.721480369567871,0.16283632814884186,3.3034424781799316,0.31474214792251587,0.0,7.912600040435791,0.0,0.6886211037635803,0.700383186340332,0.9915919303894043,0.8234304785728455,0.5010388493537903,1.0
11,0.6028454303741455,1.1306782960891724,0.902600884437561,5.716069221496582,0.13296706974506378,3.4391331672668457,0.26593413949012756,1.0,0.002220293739810586,1.0,0.700879693031311,0.7067797780036926,0.9853917360305786,0.8503604531288147,0.42842403054237366,1.0,0.6028587222099304,1.30783212184906,0.8228699564933777,13.863919258117676,0.16087444126605988,3.2927606105804443,0.31698429584503174,0.0,8.08051872253418,0.0,0.6922645568847656,0.6841711401939392,0.9901905655860901,0.8234304785728455,0.5005470514297485,1.0
12,0.6052907109260559,1.1246403455734253,0.9034265875816345,5.675441741943359,0.13458667695522308,3.4221463203430176,0.27053892612457275,1.0,0.0020157049875706434,1.0,0.7077709436416626,0.690864622592926,0.985804557800293,0.8503604531288147,0.42661985754966736,1.0,0.6065022349357605,1.3092997074127197,0.8234304785728455,13.992008209228516,0.16115470230579376,3.285600423812866,0.31670403480529785,0.0,8.22754955291748,0.0005605381447821856,0.6978699564933777,0.6712483167648315,0.9896300435066223,0.8234304785728455,0.5001486539840698,1.0
