epoch,duration_output_accuracy,duration_output_loss,duration_output_top3_accuracy,loss,pitch_output_accuracy,pitch_output_loss,pitch_output_top3_accuracy,tempo_output_accuracy,tempo_output_loss,tempo_output_top3_accuracy,time_shift_output_accuracy,time_shift_output_loss,time_shift_output_top3_accuracy,type_output_accuracy,type_output_loss,type_output_top3_accuracy,val_duration_output_accuracy,val_duration_output_loss,val_duration_output_top3_accuracy,val_loss,val_pitch_output_accuracy,val_pitch_output_loss,val_pitch_output_top3_accuracy,val_tempo_output_accuracy,val_tempo_output_loss,val_tempo_output_top3_accuracy,val_time_shift_output_accuracy,val_time_shift_output_loss,val_time_shift_output_top3_accuracy,val_type_output_accuracy,val_type_output_loss,val_type_output_top3_accuracy
1,0.39677348732948303,1.5627354383468628,0.8221283555030823,8.574968338012695,0.03512337803840637,4.838255405426025,0.09870113432407379,0.9572866559028625,0.297091543674469,0.9862809181213379,0.5409825444221497,1.3176335096359253,0.9328972101211548,0.8462002873420715,0.5466088652610779,1.0,0.5540919303894043,1.4721028804779053,0.8503363132476807,11.840582847595215,0.0608183853328228,4.007678508758545,0.29512330889701843,0.0,4.806353569030762,0.5005605220794678,0.6036995649337769,1.0377767086029053,0.9893497824668884,0.8234304785728455,0.5158983469009399,1.0
2,0.5330432653427124,1.343942403793335,0.8623011112213135,6.827404022216797,0.11207088083028793,3.9004716873168945,0.21366190910339355,1.0,0.03142458572983742,1.0,0.5453332662582397,1.0610666275024414,0.9523960947990417,0.8508368134498596,0.48470649123191833,1.0,0.5669842958450317,1.4278441667556763,0.8503363132476807,11.41611099243164,0.16115470230579376,3.5850675106048584,0.2937219738960266,0.0,4.884273529052734,0.6264013648033142,0.6036995649337769,1.0037943124771118,0.9801008701324463,0.8234304785728455,0.5133508443832397,1.0
3,0.5622598528862,1.2896729707717896,0.8686525225639343,6.578271865844727,0.1224237009882927,3.75529408454895,0.22210930287837982,1.0,0.020034193992614746,1.0,0.5434913635253906,1.026225209236145,0.9689732789993286,0.8508368134498596,0.48087233304977417,1.0,0.5672645568847656,1.4343235492706299,0.8478139042854309,11.632978439331055,0.1639574021100998,3.4788973331451416,0.29652467370033264,0.0,5.211966514587402,0.49915918707847595,0.6036995649337769,0.9874550104141235,0.9559977650642395,0.8234304785728455,0.5189445614814758,1.0
4,0.5710565447807312,1.2581466436386108,0.8744005560874939,6.457920551300049,0.12236019223928452,3.709038734436035,0.22287148237228394,1.0,0.015880538150668144,1.0,0.5445711016654968,0.9941665530204773,0.9729111790657043,0.8508368134498596,0.47438278794288635,1.0,0.5885650515556335,1.4104368686676025,0.8416479825973511,11.80064582824707,0.1639574021100998,3.434358596801758,0.29624438285827637,0.0,5.487973213195801,0.4899103045463562,0.6196748614311218,0.9490156173706055,0.9644058346748352,0.8234304785728455,0.5171206593513489,1.0
5,0.5765505433082581,1.2394412755966187,0.8788465857505798,6.375805854797363,0.12229667603969574,3.679913282394409,0.22293499112129211,1.0,0.01346738450229168,1.0,0.5585442781448364,0.9670289754867554,0.9749436378479004,0.8507097959518433,0.469588041305542,1.0,0.5678251385688782,1.3821882009506226,0.8368834257125854,11.746389389038086,0.1639574021100998,3.4160406589508057,0.29820626974105835,0.0,5.501640796661377,0.5809977650642395,0.6238788962364197,0.9284161925315857,0.9708520174026489,0.8234304785728455,0.5165941119194031,1.0
6,0.5802343487739563,1.2234828472137451,0.8831973075866699,6.309499263763428,0.12226491421461105,3.6555354595184326,0.2283972203731537,1.0,0.011539479717612267,1.0,0.5647369027137756,0.947385847568512,0.9768173098564148,0.8506462574005127,0.46498870849609375,1.0,0.5689461827278137,1.4100675582885742,0.8346412777900696,11.803567886352539,0.1639574021100998,3.403456926345825,0.29820626974105835,0.0,5.5589919090271,0.542881190776825,0.6207959651947021,0.9118022322654724,0.9697309136390686,0.8234304785728455,0.517840564250946,1.0
7,0.5838229060173035,1.2095484733581543,0.8851979970932007,6.2494282722473145,0.1218520775437355,3.631016731262207,0.23328781127929688,1.0,0.010059503838419914,1.0,0.5683572292327881,0.9314724206924438,0.9780240654945374,0.8506144881248474,0.4608360230922699,1.0,0.5776345133781433,1.4348121881484985,0.8270739912986755,11.961027145385742,0.1639574021100998,3.3879876136779785,0.2984865605831146,0.0,5.7260613441467285,0.48430493474006653,0.6224775910377502,0.893616259098053,0.9722533822059631,0.8234304785728455,0.5173769593238831,1.0
8,0.5870621204376221,1.1979047060012817,0.8861507177352905,6.196284294128418,0.12182031571865082,3.6100800037384033,0.24087776243686676,1.0,0.008635680191218853,1.0,0.5702943801879883,0.9171138405799866,0.9795801639556885,0.8508368134498596,0.45607370138168335,1.0,0.5790358781814575,1.4499844312667847,0.8265134692192078,12.229132652282715,0.1639574021100998,3.3735432624816895,0.2976457476615906,0.0,6.005188465118408,0.4492712914943695,0.6258407831192017,0.8811755180358887,0.9792600870132446,0.8234304785728455,0.518389105796814,1.0
9,0.5887452960014343,1.1877644062042236,0.8888818025588989,6.149414539337158,0.12134396284818649,3.5912840366363525,0.24364063143730164,1.0,0.007468425668776035,1.0,0.5733113288879395,0.9043269157409668,0.980786919593811,0.8507415056228638,0.4521256685256958,1.0,0.5751121044158936,1.450779914855957,0.8295964002609253,12.468955993652344,0.1639574021100998,3.360029697418213,0.3007287085056305,0.0,6.269162178039551,0.4428251087665558,0.6320067048072815,0.8713632822036743,0.9843049049377441,0.8234304785728455,0.5167031288146973,1.0
10,0.5912858247756958,1.1792248487472534,0.8905966877937317,6.108165740966797,0.1213122010231018,3.574103355407715,0.24653053283691406,1.0,0.00637173093855381,1.0,0.5770904421806335,0.8932019472122192,0.9818666577339172,0.8510273694992065,0.44891345500946045,1.0,0.5706278085708618,1.4487327337265015,0.8326793909072876,12.689702987670898,0.1639574021100998,3.3484344482421875,0.2984865605831146,0.0,6.506362438201904,0.42124438285827637,0.6286435127258301,0.866681694984436,0.9868273735046387,0.8234304785728455,0.5184946060180664,1.0
