epoch,duration_output_accuracy,duration_output_loss,duration_output_top3_accuracy,loss,pitch_output_accuracy,pitch_output_loss,pitch_output_top3_accuracy,tempo_output_accuracy,tempo_output_loss,tempo_output_top3_accuracy,time_shift_output_accuracy,time_shift_output_loss,time_shift_output_top3_accuracy,type_output_accuracy,type_output_loss,type_output_top3_accuracy,val_duration_output_accuracy,val_duration_output_loss,val_duration_output_top3_accuracy,val_loss,val_pitch_output_accuracy,val_pitch_output_loss,val_pitch_output_top3_accuracy,val_tempo_output_accuracy,val_tempo_output_loss,val_tempo_output_top3_accuracy,val_time_shift_output_accuracy,val_time_shift_output_loss,val_time_shift_output_top3_accuracy,val_type_output_accuracy,val_type_output_loss,val_type_output_top3_accuracy
1,0.4189717173576355,1.5752381086349487,0.8158404231071472,8.329587936401367,0.06421290338039398,4.546996593475342,0.13299882411956787,0.9476642608642578,0.3214914798736572,0.996633768081665,0.5299310684204102,1.3263987302780151,0.926069438457489,0.843342125415802,0.5504535436630249,1.0,0.5540919303894043,1.431710124015808,0.8503363132476807,12.887600898742676,0.1639574021100998,3.561095714569092,0.29512330889701843,0.0,6.35297155380249,0.04848654568195343,0.6036995649337769,1.0264772176742554,0.9882286787033081,0.8234304785728455,0.5169905424118042,1.0
2,0.5167201161384583,1.3320928812026978,0.8650004863739014,6.65971040725708,0.1223919466137886,3.7508444786071777,0.21455110609531403,0.999428391456604,0.02515389584004879,1.0,0.5456826090812683,1.0704642534255981,0.9498872756958008,0.8508368134498596,0.4770963191986084,1.0,0.595571756362915,1.3328831195831299,0.8385650515556335,13.124136924743652,0.1639574021100998,3.4783685207366943,0.29119956493377686,0.0,6.913410663604736,0.044843047857284546,0.6252802610397339,0.894188404083252,0.9957959651947021,0.8234304785728455,0.5073821544647217,1.0
3,0.5877290368080139,1.2273036241531372,0.8815141916275024,6.380664825439453,0.1223919466137886,3.7163801193237305,0.2156626135110855,1.0,0.010450206696987152,1.0,0.5549874305725098,0.9585786461830139,0.9737051129341125,0.8508368134498596,0.46457841992378235,1.0,0.5941703915596008,1.3127809762954712,0.832118809223175,13.4137544631958,0.1639574021100998,3.427865982055664,0.28307175636291504,0.0,7.333073616027832,0.014573991298675537,0.6320067048072815,0.8387871980667114,0.9907511472702026,0.8234304785728455,0.5034385919570923,1.0
4,0.5933182835578918,1.2006317377090454,0.885039210319519,6.235781669616699,0.1223919466137886,3.687962770462036,0.2181079089641571,1.0,0.006051996722817421,1.0,0.6122455596923828,0.8819898366928101,0.9830734729766846,0.8508368134498596,0.4557771682739258,1.0,0.5966928005218506,1.3134433031082153,0.832118809223175,13.46172046661377,0.1639574021100998,3.396772861480713,0.2954035997390747,0.0,7.47393274307251,0.02298206277191639,0.6491031646728516,0.778770387172699,0.9915919303894043,0.8234304785728455,0.5009039640426636,1.0
5,0.5956683158874512,1.1873263120651245,0.8891358971595764,6.132607460021973,0.1223919466137886,3.661492109298706,0.22280795872211456,1.0,0.0043094344437122345,1.0,0.645082414150238,0.8262675404548645,0.9840579032897949,0.8509320616722107,0.44943591952323914,1.0,0.5969731211662292,1.3124253749847412,0.8363228440284729,13.536945343017578,0.1639574021100998,3.3759562969207764,0.2956838607788086,0.0,7.616781711578369,0.037275783717632294,0.6633968353271484,0.7344826459884644,0.990470826625824,0.820067286491394,0.49936240911483765,1.0
6,0.5982089042663574,1.1762527227401733,0.8913906216621399,6.053645133972168,0.1223919466137886,3.63743257522583,0.2245546132326126,1.0,0.003496273886412382,1.0,0.6645495295524597,0.7876253128051758,0.984756588935852,0.8507415056228638,0.444629967212677,1.0,0.6000560522079468,1.3083783388137817,0.8332399129867554,13.641160011291504,0.1639574021100998,3.360835313796997,0.2934417128562927,0.0,7.76958703994751,0.035033632069826126,0.6771300435066223,0.7059537172317505,0.990470826625824,0.8206278085708618,0.49839597940444946,1.0
7,0.5997967720031738,1.1659646034240723,0.8925338983535767,5.982872009277344,0.12232843041419983,3.6153786182403564,0.226714089512825,1.0,0.003044496988877654,1.0,0.679919958114624,0.7535406947135925,0.9851059317588806,0.8509956002235413,0.4404450058937073,1.0,0.6031390428543091,1.3057612180709839,0.8273542523384094,13.71664047241211,0.1639574021100998,3.3485465049743652,0.28951793909072876,0.0,7.880589485168457,0.033352017402648926,0.6852578520774841,0.6851316094398499,0.9910314083099365,0.8206278085708618,0.4983757436275482,1.0
8,0.6028454303741455,1.1565468311309814,0.8933913707733154,5.914294242858887,0.12220140546560287,3.5941004753112793,0.23198577761650085,1.0,0.002679165219888091,1.0,0.6965606808662415,0.7195535898208618,0.9853917360305786,0.8508050441741943,0.43657028675079346,1.0,0.6095852255821228,1.3062409162521362,0.8276345133781433,13.78344440460205,0.16423766314983368,3.338104248046875,0.2926008999347687,0.0,7.976212024688721,0.03755605220794678,0.6959080696105957,0.6654548645019531,0.9921524524688721,0.8217488527297974,0.4989389479160309,1.0
9,0.6051319241523743,1.1473506689071655,0.8949791789054871,5.847498893737793,0.12315411865711212,3.571937084197998,0.23659054934978485,1.0,0.002355091506615281,1.0,0.7107243537902832,0.6874514818191528,0.9858680963516235,0.8509320616722107,0.43311119079589844,1.0,0.6067824959754944,1.3074419498443604,0.8267937302589417,13.869226455688477,0.1639574021100998,3.3285744190216064,0.29512330889701843,0.0,8.091446876525879,0.05269058421254158,0.7068385481834412,0.6430972814559937,0.9921524524688721,0.8234304785728455,0.49998190999031067,1.0
10,0.606751561164856,1.138305902481079,0.8966940641403198,5.784048557281494,0.12502779066562653,3.5481860637664795,0.2420845329761505,1.0,0.0020835406612604856,1.0,0.7244117259979248,0.6595255732536316,0.9862491488456726,0.8515989780426025,0.43018460273742676,1.0,0.6093049049377441,1.3091984987258911,0.8225896954536438,13.978509902954102,0.1619955152273178,3.3188674449920654,0.3043721914291382,0.0,8.231675148010254,0.07399103045463562,0.7174887657165527,0.6188965439796448,0.9921524524688721,0.823991060256958,0.5010817646980286,1.0
11,0.6092921495437622,1.130070686340332,0.8968528509140015,5.724793434143066,0.1270284801721573,3.5235230922698975,0.24795959889888763,1.0,0.001850553904660046,1.0,0.7363523840904236,0.6354728937149048,0.9866937398910522,0.8522341251373291,0.42766276001930237,1.0,0.6107062697410583,1.3117250204086304,0.8206278085708618,14.096553802490234,0.16087444126605988,3.3092401027679443,0.31474214792251587,0.0,8.379305839538574,0.09080717712640762,0.7278587222099304,0.5952740907669067,0.9921524524688721,0.823991060256958,0.5020991563796997,1.0
