epoch,duration_output_accuracy,duration_output_loss,duration_output_top3_accuracy,loss,pitch_output_accuracy,pitch_output_loss,pitch_output_top3_accuracy,tempo_output_accuracy,tempo_output_loss,tempo_output_top3_accuracy,time_shift_output_accuracy,time_shift_output_loss,time_shift_output_top3_accuracy,type_output_accuracy,type_output_loss,type_output_top3_accuracy,val_duration_output_accuracy,val_duration_output_loss,val_duration_output_top3_accuracy,val_loss,val_pitch_output_accuracy,val_pitch_output_loss,val_pitch_output_top3_accuracy,val_tempo_output_accuracy,val_tempo_output_loss,val_tempo_output_top3_accuracy,val_time_shift_output_accuracy,val_time_shift_output_loss,val_time_shift_output_top3_accuracy,val_type_output_accuracy,val_type_output_loss,val_type_output_top3_accuracy
1,0.5409601330757141,1.1292362213134766,0.9340816736221313,6.263515949249268,0.06185813248157501,3.5568063259124756,0.1631239503622055,0.8789108991622925,0.4042099714279175,0.9839980602264404,0.6570336818695068,1.0585051774978638,0.9357535243034363,0.9811320900917053,0.10541995614767075,1.0,0.552833080291748,1.2028437852859497,0.9372128844261169,8.055804252624512,0.0658499225974083,3.2325708866119385,0.21439510583877563,0.47320061922073364,3.1369147300720215,0.47320061922073364,0.6493108868598938,0.8953615427017212,0.9678407311439514,1.0,0.0027294964529573917,1.0
2,0.6183424592018127,0.945979118347168,0.953666090965271,5.093721866607666,0.08526391535997391,3.3913285732269287,0.22116073966026306,1.0,0.03610815107822418,1.0,0.7633150219917297,0.6882511973381042,0.9732505083084106,0.9949844479560852,0.02810702845454216,1.0,0.6110260486602783,1.1464905738830566,0.9494640231132507,7.47979736328125,0.0658499225974083,3.194896697998047,0.25421133637428284,0.47320061922073364,2.8896260261535645,0.47320061922073364,0.7810107469558716,0.6290155053138733,0.9678407311439514,1.0,0.00400880491361022,1.0
3,0.647002637386322,0.8892315626144409,0.9570097923278809,4.691701412200928,0.09768330305814743,3.306968927383423,0.24791020154953003,0.999761164188385,0.02740946225821972,1.0,0.855743944644928,0.43837904930114746,0.9854310750961304,0.9952232837677002,0.02667761780321598,1.0,0.601837694644928,1.128974199295044,0.9433384537696838,7.21534538269043,0.08882082998752594,3.10588002204895,0.27565082907676697,0.47320061922073364,2.930579900741577,0.47320061922073364,0.8591117858886719,0.4608486294746399,0.9908116459846497,1.0,0.002695689909160137,1.0
4,0.6797229647636414,0.8367018699645996,0.9596369862556458,4.4130330085754395,0.11487939208745956,3.2168235778808594,0.274898499250412,1.0,0.02057555876672268,1.0,0.8987341523170471,0.310819149017334,0.9945068359375,0.9954621195793152,0.025455789640545845,1.0,0.6186829805374146,1.080489993095398,0.9418070316314697,7.2340087890625,0.13016845285892487,3.0120458602905273,0.32006126642227173,0.47320061922073364,3.185089111328125,0.47320061922073364,0.9035221934318542,0.3601413667201996,0.9954057931900024,1.0,0.0030257822945713997,1.0
5,0.698113203048706,0.7933350801467896,0.9665631651878357,4.191005229949951,0.13112013041973114,3.1142737865448,0.31693336367607117,1.0,0.01707562990486622,1.0,0.9238117933273315,0.24010907113552094,0.9954621195793152,0.9954621195793152,0.024158040061593056,1.0,0.6401225328445435,1.0339024066925049,0.9402756690979004,7.214572429656982,0.15467074513435364,2.9285635948181152,0.370597243309021,0.47320061922073364,3.3377463817596436,0.47320061922073364,0.9127105474472046,0.29745978116989136,0.9954057931900024,1.0,0.004997442942112684,1.0
6,0.7122044563293457,0.7546630501747131,0.9720563888549805,3.9857161045074463,0.14879389107227325,3.000434160232544,0.35610222816467285,1.0,0.015405206941068172,1.0,0.9405302405357361,0.1897326409816742,0.9973728060722351,0.9957009553909302,0.023147599771618843,1.0,0.6447166800498962,0.9916405081748962,0.9479326009750366,7.144979953765869,0.18070444464683533,2.8484208583831787,0.4119448661804199,0.47320061922073364,3.421358346939087,0.47320061922073364,0.9402756690979004,0.2500404119491577,0.9984685778617859,1.0,0.0067016687244176865,1.0
7,0.7279675006866455,0.7194133996963501,0.9742058515548706,3.790093421936035,0.17028899490833282,2.8785459995269775,0.39527106285095215,1.0,0.014636830426752567,1.0,0.952949583530426,0.1534544974565506,0.9971339702606201,0.9957009553909302,0.02155102603137493,1.0,0.6615620255470276,0.9552282094955444,0.9418070316314697,7.011480331420898,0.17611026763916016,2.772491693496704,0.40735068917274475,0.47320061922073364,3.4123663902282715,0.482388973236084,0.9418070316314697,0.21352089941501617,0.9938744306564331,1.0,0.008611275814473629,1.0
8,0.7379985451698303,0.6902769207954407,0.9789825677871704,3.610907793045044,0.19321709871292114,2.7574303150177,0.43348458409309387,1.0,0.013258618302643299,1.0,0.9634582996368408,0.127463698387146,0.9976116418838501,0.9959397912025452,0.019443465396761894,1.0,0.6692190170288086,0.942737340927124,0.9525268077850342,6.9517364501953125,0.20061255991458893,2.7027196884155273,0.4486983120441437,0.47320061922073364,3.4439268112182617,0.4885145425796509,0.9418070316314697,0.1947789043188095,0.9938744306564331,1.0,0.010980642400681973,1.0
9,0.75113445520401,0.6641538739204407,0.9796990752220154,3.4440910816192627,0.2230714112520218,2.6408984661102295,0.4795796573162079,1.0,0.011949003674089909,1.0,0.9706233739852905,0.10623414814472198,0.9978504776954651,0.9959397912025452,0.017219332978129387,1.0,0.6738131642341614,0.9390407800674438,0.957120954990387,6.977373123168945,0.2052067369222641,2.6390624046325684,0.47320061922073364,0.47320061922073364,3.550908088684082,0.4977028965950012,0.9448698163032532,0.18794821202754974,0.9954057931900024,1.0,0.012143809348344803,1.0
10,0.7606878280639648,0.6390938758850098,0.9832816123962402,3.2863352298736572,0.24958203732967377,2.5271952152252197,0.5192261934280396,1.0,0.011126547120511532,1.0,0.9746835231781006,0.08952274173498154,0.9985669851303101,0.9961786270141602,0.015496538951992989,1.0,0.6814701557159424,0.9398420453071594,0.9601837396621704,7.001957416534424,0.20367534458637238,2.590958595275879,0.5007656812667847,0.47320061922073364,3.6376912593841553,0.5007656812667847,0.9509953856468201,0.1840226799249649,0.9954057931900024,1.0,0.012029487639665604,1.0
