epoch,duration_output_accuracy,duration_output_loss,duration_output_top3_accuracy,loss,pitch_output_accuracy,pitch_output_loss,pitch_output_top3_accuracy,tempo_output_accuracy,tempo_output_loss,tempo_output_top3_accuracy,time_shift_output_accuracy,time_shift_output_loss,time_shift_output_top3_accuracy,type_output_accuracy,type_output_loss,type_output_top3_accuracy,val_duration_output_accuracy,val_duration_output_loss,val_duration_output_top3_accuracy,val_loss,val_pitch_output_accuracy,val_pitch_output_loss,val_pitch_output_top3_accuracy,val_tempo_output_accuracy,val_tempo_output_loss,val_tempo_output_top3_accuracy,val_time_shift_output_accuracy,val_time_shift_output_loss,val_time_shift_output_top3_accuracy,val_type_output_accuracy,val_type_output_loss,val_type_output_top3_accuracy
1,0.5506373047828674,1.1239582300186157,0.9434530735015869,6.058433532714844,0.07230591028928757,3.511781692504883,0.20347625017166138,0.9147161245346069,0.2722512185573578,0.9898030161857605,0.6690614223480225,1.041167974472046,0.9439165592193604,0.9805330038070679,0.10623610764741898,1.0,0.5889387130737305,1.06892991065979,0.9387145042419434,7.945574760437012,0.08520179241895676,3.244187831878662,0.23467862606048584,0.4738415479660034,2.9752321243286133,0.4738415479660034,0.6502242088317871,0.8547267317771912,0.9686098694801331,1.0,0.00426957244053483,1.0
2,0.6208574771881104,0.9234307408332825,0.9538818001747131,4.987889766693115,0.08829663693904877,3.3691656589508057,0.22526071965694427,0.9997682571411133,0.00996076688170433,1.0,0.7469292879104614,0.6597633361816406,0.9777520298957825,0.9953650236129761,0.027504276484251022,1.0,0.6023916006088257,1.0592243671417236,0.9387145042419434,8.078912734985352,0.08968609571456909,3.1566786766052246,0.24215246737003326,0.4738415479660034,3.5094146728515625,0.4738415479660034,0.8161435127258301,0.5845210552215576,0.9715994000434875,1.0,0.002679000375792384,1.0
3,0.6442642211914062,0.8823847770690918,0.9585167765617371,4.628050327301025,0.10706836730241776,3.259767532348633,0.26164543628692627,1.0,0.008742112666368484,1.0,0.834762454032898,0.4532671272754669,0.9909617900848389,0.9953650236129761,0.02576436474919319,1.0,0.6203288435935974,1.0406743288040161,0.9297459125518799,7.970004081726074,0.11958146840333939,3.0444419384002686,0.30792227387428284,0.4738415479660034,3.6182515621185303,0.4738415479660034,0.8266068696975708,0.5025601387023926,0.9820627570152283,1.0,0.0029120349790900946,1.0
4,0.6651216745376587,0.8482154011726379,0.9647740721702576,4.374249458312988,0.13580532371997833,3.1267757415771484,0.32398608326911926,1.0,0.0072237104177474976,1.0,0.8716106414794922,0.3692605495452881,0.9955967664718628,0.9953650236129761,0.02451128512620926,1.0,0.6322869658470154,1.0176208019256592,0.9297459125518799,7.73091459274292,0.15246637165546417,2.9361557960510254,0.39162930846214294,0.4738415479660034,3.5711731910705566,0.4738415479660034,0.8550074696540833,0.4379684627056122,0.9865471124649048,1.0,0.003498967969790101,1.0
5,0.6845886707305908,0.821338951587677,0.9650058150291443,4.144772529602051,0.1687137931585312,2.9858791828155518,0.3680185377597809,1.0,0.006211189087480307,1.0,0.889918863773346,0.30967482924461365,0.9960602521896362,0.9953650236129761,0.02238820493221283,1.0,0.6322869658470154,1.0027285814285278,0.9327354431152344,7.510225296020508,0.19581465423107147,2.8211114406585693,0.43198803067207336,0.4738415479660034,3.5466675758361816,0.4738415479660034,0.8834080696105957,0.3694705069065094,0.9865471124649048,1.0,0.0032412109430879354,1.0
6,0.69130939245224,0.7956099510192871,0.9694090485572815,3.9228503704071045,0.19675549864768982,2.8368258476257324,0.4192352294921875,1.0,0.006253641098737717,1.0,0.9093858599662781,0.26409047842025757,0.9967554807662964,0.9955967664718628,0.020110491663217545,1.0,0.6517189741134644,0.9912313222885132,0.9327354431152344,7.502285003662109,0.17937219142913818,2.741483449935913,0.4708520174026489,0.4738415479660034,3.674487352371216,0.4738415479660034,0.8983557820320129,0.3200835585594177,0.9910314083099365,1.0,0.003637775080278516,1.0
7,0.7066048383712769,0.7682071924209595,0.9742757678031921,3.731745958328247,0.21900348365306854,2.7102057933807373,0.4526071846485138,1.0,0.005581412464380264,1.0,0.9219003319740295,0.22935722768306732,0.9979142546653748,0.9960602521896362,0.017893200740218163,1.0,0.6576980352401733,0.9766963720321655,0.9327354431152344,7.451650619506836,0.19581465423107147,2.6774306297302246,0.4738415479660034,0.4738415479660034,3.729506015777588,0.4768310785293579,0.9058296084403992,0.288277268409729,0.9910314083099365,1.0,0.004389839246869087,1.0
8,0.7147160768508911,0.7413985729217529,0.9749710559844971,3.561716318130493,0.2403244525194168,2.600536584854126,0.4936268925666809,1.0,0.004832142498344183,1.0,0.9355735778808594,0.19857358932495117,0.9981459975242615,0.996291995048523,0.015644526109099388,1.0,0.6517189741134644,0.9598344564437866,0.9402092695236206,7.340700626373291,0.2002989500761032,2.6244802474975586,0.5156950950622559,0.4738415479660034,3.709991216659546,0.4768310785293579,0.9118086695671082,0.2629224359989166,0.9910314083099365,1.0,0.004110611975193024,1.0
9,0.7276940941810608,0.7167706489562988,0.9782155156135559,3.4062135219573975,0.26141366362571716,2.498119592666626,0.5256083607673645,1.0,0.003921028226613998,1.0,0.9460023045539856,0.1726829558610916,0.9981459975242615,0.9965237379074097,0.01356611866503954,1.0,0.6457399129867554,0.9449567794799805,0.9387145042419434,7.362587928771973,0.22272047400474548,2.585430145263672,0.5142002701759338,0.4738415479660034,3.805811882019043,0.4768310785293579,0.9103139042854309,0.2486659586429596,0.994020938873291,1.0,0.003987571224570274,1.0
10,0.7383545637130737,0.6917998194694519,0.979606032371521,3.2648422718048096,0.2864426374435425,2.4046125411987305,0.5580533146858215,1.0,0.003487438429147005,1.0,0.9506373405456543,0.15128780901432037,0.9986094832420349,0.9967554807662964,0.01195621583610773,1.0,0.6502242088317871,0.9403287768363953,0.9431988000869751,7.453555583953857,0.22122570872306824,2.5508787631988525,0.5246636867523193,0.4738415479660034,3.952420949935913,0.4768310785293579,0.9252615571022034,0.2416406124830246,0.9955157041549683,1.0,0.0036213065031915903,1.0
